yelping_since,votes,review_count,name,user_id,friends,fans,average_stars,type,compliments,elite
2009-07,"{'funny': 61, 'useful': 117, 'cool': 36}",134,Desiree,60zEQkNgV_JqbbtgWhDewQ,"['2uZ0ZTPv085-5fGJBw32fA', 'kGgAARL2UmvCcTRfiscjug', 'ablaWfVucOm21Wl93F-HFg', 'kYi1-z_eErTLozHG9gBYGw', '1afCaO9ygoGVjuky0G5P_A', 'UTGqubcmDv1cNe5-k8-OeA', 'UZysWMlFjuMWGTC2qYmIZw', 'AZuSSh8xMwLtoapGa02WZQ', 'j5kH5f0fe6zNBBg45OBSOA', '_BWhSAjVNmVSNl7pTG4w2g', 'pdvc09y5f-Q6STfzCMsG7Q', 'liI8PxidwlvjybXKh91ygg', 'evMugXYk3xt6BRi8kWUDaw', 'E1YPzeZhdMKVxilFDFhX_g', '4ozupHULqGyO42s3zNUzOQ', 't3rZpAy4CrPi3kuJGfuCTA', 'Uk5MT5yT3rnVeSAcbNbSGA', 'EiJ_9SMGu0JeHwZAWzVxcw', 'LdhwY7eudLlx1KFQQe9GwA', 'Ltbq8RyIs4fgDgB-CYGvkQ', 'P3npb9trzdVsOBCABq3c_w', 'znj-YwTVPPqXo_z9oMVHmw', 'BkxbkiTa9_9A7j-0BRGEhQ', 'AWTv37Rg4YBfXN6wUbSHvA', '3BsVZI9K0R2I-BTYziS-Ow', 'R15def-wYLFRwZ_Tgou8Qg', 'Dxdb6qen1B0uz-UmMA3M4Q']",3,4.04,user,"{'profile': 1, 'cute': 2, 'funny': 3, 'plain': 8, 'writer': 2, 'note': 5, 'photos': 1, 'hot': 6, 'cool': 7, 'more': 2}","[2009, 2010]"
2012-06,"{'funny': 1, 'useful': 3, 'cool': 0}",9,Bowen,UeLljBJ7ZzYVlXpxcnQqJw,[],0,3.89,user,{'cool': 1},[]
2011-11,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Glenda,ai5_4iqlQ02d9ldb7HeqcQ,[],0,5.0,user,{},[]
2008-08,"{'funny': 99, 'useful': 177, 'cool': 103}",54,tiphanie,pU2lBD_W3VNvpzKZsRzi2A,"['9Z05mtXrXJ-22PElwp1ahA', 'DBCgOkxxF3AhSKDAqQcR7g', 'C8ZTiwa7qWoPSMIivTeSfw', 'fczQCSmaWF78toLEmb0Zsw', '6kmu0mYbdpMIOZ6Y0eVsxg', '90a6z--_CUrl84aCzZyPsg', 'iwWBF3nKoRMoy1sbkLJwvg', 'C6IOtaaYdLIT5fWd7ZYIuA', 'sEWeeq41k4ohBz4jS_iGRw', 'oC0kwGvgaAeT3ZIxdxTcJA', 'vuJkwi9qmCDIH4WLfBDM-Q', 'FHJUj7EHB9nB2czVOzQX3Q', 'ZZ43etAB2n_T53YBYtf8Dw', 'nc3cqVN0UuB3m50-CcMftw', 'vsXP832M0kOxKpfduD7dWw', 'E5QyEU6FCQwnTys0S73zNw', 'YxRKHhhuWxX96_quP9Tgyg', 'l81ILmOhky5bG7o4r3rkhQ', 'RWtDRHpLnPBDjDVdKWh6uQ', '3VrmfYq9WPq5eJs2zqN_jw', '6eg5C4DoEGtZMNk5jGGArw', 't-27_YZKsk9tMbAiwQKCwQ', '1eci9xafpvx9bmivipiwBg', '_6NI9_kujXCUEiwrnDI53g', 'QCuhc-bmzRHJ2yrHqeHoKA', 'itWDC1MoquLplv0uIn36xQ', 'LtopWis2z8JuYTcrRBaJQA', '6qTA7oelKwpevf1lL_bIVA', '8wTya9Ijcf775vSofnfdGw', '4mILqmATFktvFYWqrpRAUg', 'WWxCMDn8rVHIrIFoKRcRDg', '7x_veK3owaudG7_8EJCJVw', 'J6jDK6B769heFgEvuZdP_A', 'uTc1puvwUpFYryEHo4DNaA', 'QKW7sYPWPSsIcWqSiDzChQ', 'MEgDe_OUlcwhSEL7gL86Eg', 'UwzkhcbR0ZbSYEq1-OYgzA', 'U07D8HjVB7TLKq6ZMVT91A', 'j_Fm0-6lmPPr6O3_E2qEAw', 'eBwBjylS66qPcHs2_ajLag', 'xZvRLPJ1ixhFVomkXSfXAw', 'pv82zTlB5Txsu2Pusu__FA', 'o1LyRT7u8SHWs30vXac4Cg', 'DfxzHI4TjGTUuFELonH5wA', '2fdyqZooz7YSZ5vgkDLxxA', 'UWhiX29ND3XGjR0_cUYUOw', '5xswyDHUYkv4CRZqeDIb9g', 'Nb-98_w5CbC0qR5eX_vC2A', 'EAikdb0DiMxfEXXOS9JjVg', 'X5xjcV1yQsBHIQ_nMphXfQ', 'G6spp--JFW-7TZ9-r0AWUQ', 'uVywgLchTCdLmlMV7yaWOg', '2Cqw-fjSjwUQbLu9ESd86A', 'ZcjSjT_7mQOx2LOhYq01bw', 'IzTrBTvhU0QdsFP-2G896Q']",4,4.25,user,"{'funny': 3, 'plain': 5, 'writer': 2, 'list': 1, 'note': 7, 'photos': 1, 'hot': 5, 'cool': 13, 'more': 3}",[]
2011-08,"{'funny': 0, 'useful': 0, 'cool': 0}",4,Mark,gPG34qQHOBscTM2dpS_7sw,[],0,4.33,user,{},[]
2010-11,"{'funny': 6, 'useful': 12, 'cool': 3}",22,Grym,N6TmANKR8ABJ4niirRtaeQ,[],0,2.85,user,{},[]
2012-07,"{'funny': 0, 'useful': 4, 'cool': 1}",2,Tami,2sD1Xuld__m0-j7ptMV_GA,[],0,5.0,user,{},[]
2013-04,"{'funny': 1, 'useful': 18, 'cool': 2}",14,Lindsay,Q8zWCiTmEfendt_vzrimsw,['gfWFpSigtZBKQ1lVyraYBg'],0,3.689999999999999,user,{},[]
2013-08,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Kaci,2PMZs04GQ9Cr7m-h5pm0zg,['7EdsPCUOVJ3S7oDjv_ZQiA'],0,3.5,user,{'funny': 1},[]
2013-08,"{'funny': 2, 'useful': 22, 'cool': 12}",10,Alexander,aqFUVpkSUFO4sOQPOU98Fg,"['wx12_24dFiL1Pc0H_PygLw', 'qXLte7ikUM-__NHU5RaUgg', 'LhcGcnw4eHaxzg58y2YYUA', 'o64IkZLYluCHlDtWzQE71Q']",1,4.099999999999999,user,"{'photos': 1, 'cool': 3, 'cute': 1, 'plain': 1}",[]
2009-11,"{'funny': 15, 'useful': 65, 'cool': 16}",31,Tom,dA5xIkVEERzdx_sn6568JA,['l-w4ba19el1-wMsZFblcDw'],0,2.97,user,{},[]
2010-05,"{'funny': 19, 'useful': 24, 'cool': 11}",11,Craig,M-q3PxWqFp-85Ft19F37mw,['mFEMb9kKeVKN6YE5tFbqtg'],0,3.919999999999999,user,"{'note': 3, 'plain': 1, 'more': 1}",[]
2009-03,"{'funny': 3, 'useful': 45, 'cool': 16}",10,Katie,P6j1oKekjME1Hb8lXMDhRw,"['8CNEh7fSbLwDuAKhLjDPKQ', '90a6z--_CUrl84aCzZyPsg', 'fMyKbyYY9Poy9B_1QZPKcg', 'H4ewd_HH1DE0Y8RbC_7HbA', 'pLAmvKJu0J3ng9d2fWa61g', 'LdyoXIc8ke54kt3a2wfCZA', '_aguQTUp7kMlWhWr2mojdA', 'r-8fSx03E6QLf5KJeB511w', 'IAsaA8PFJQKaH188EcBXvA', 'v6CGBT0OoLRht9dzo7vaXg', 'oy6fdscGSXY2gzRqF9pZxg', '0VfJi9Au0rVFVnPKcJpt3Q', '6ja_mYV8RUSpLYX1Go--8g', 'b8vpDCrjDwjXSr92JVp-PQ', 'o5QxPnVFJvET82pVorIr0g', '2BzcoI6Kiq-2RQ9EUFR5Tw', 'FZ41fsWRBn7eEuPylDUzEQ', '5AxI11qlyk9irUegPOxMJg', 'jB_tZ641WMpp1Hve7Jblaw', '0B72lj8x6TXrKuAYpaHL3w', 'KntKztuTHOnSh4Oq4C1NcQ', '9gK9KtgqJawfctRIoWWErw', 'OdsfcVr3jejVR2y_3rcVtQ', 'lmiDCrmas8TxRsbIGZX9Pg', 'QUVZGupdWz4I-szNiQpwJA', 'SU74tBtwUJR_19r2c7532Q', 'wedjEEbHGD3kIyEH05Vnbg', 'YZAMEqMJMDbGNAtLpfIB4A', 'OqcBsgb00iqzKY-gl27C8g', 'Msm2-a3Z-kJkStCycOmMkg', 'oiplGwR7X18j_fUbwa0-DA', 'VJSM0VHUEWpgmbD6yYrpDA']",1,3.899999999999999,user,"{'note': 4, 'plain': 2, 'hot': 1, 'writer': 1, 'cool': 1}",[]
2014-06,"{'funny': 0, 'useful': 0, 'cool': 0}",4,Maritza,k-BXywY3ySLE8AfBZWovzQ,[],0,4.5,user,{},[]
2010-04,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Danielle,7h0lKBw4BBIKwbz9QF9VzQ,[],0,1.0,user,{},[]
2008-02,"{'funny': 2, 'useful': 32, 'cool': 5}",15,krista,mWqJf2po99RjXo2eaqo66g,['WJSNywtir04BgDDpZVZMpg'],0,3.25,user,"{'note': 1, 'cool': 1}",[]
2012-10,"{'funny': 7, 'useful': 9, 'cool': 2}",5,Mr,hUOCo0k0hxC6fRpL7jHuLw,[],0,2.2,user,{},[]
2008-10,"{'funny': 312, 'useful': 725, 'cool': 407}",309,Corrina,xjkvBKdwuK7IgzCfNIP3ng,"['lxZSVeJz6KEBW1nlA3JKJg', 'w6Vv-kldGpmvSGqXvTbAdQ', 'z9QVdtpdSEmKAnM2PhJU9w', 'AlRMApgfnt6xUTfAyt5IFg', 'MTVsyoL3dajP7VS4iuLP4Q', 'RrUSCNrgyH4jykuXtuRKZg', 'N_BWo6I2ufgV2kltSWp_Zw', 'jF_SMBMnVJGZlxFStZ532w', '1UJbOl-jKNIUjroeC4xWxg', 'Pav3Xyz9HglAApwwBWc14w', 'jqiDWycSAWIhSHIfN_PjAw', '7SVxpEnu760QstKGa3x2Mw', 'E62APOQNiTQ6VM6DORZcvQ', 'ID0f8slG5-Ch9TlFDrFK1Q', 'ogQoJj4qYBOxM1C9cbAoUA', 'J92aUGPKStpBIwx__yncfA', 'YLQCyYTCiU6YQEfMCAlRbQ', 'pDRb-eS7lcBQ__pJz072Ng', 's74Gi6-mS5J5WnwGHKORfg', 'v0AEudspYxydOQ59fPLpcA', 'saiZmxzBIowJbMgPBW1Now', 'asVOf6vmcEUQGTfcVCPH0Q', 'ju0SXXxFd8WOI3XAEQC5GA', 'YUWeFETnjknFH0DTse3Rzw', 'QmXXmqX7Fdszdd3qDq3-Jw', 'VvcvzUynAorlkQ-xF_4qAw', 'cWcfKlJ_cfaOkVjHW_ZQPQ', 'Fm1kLWF2t8DdvIMs0zW2aA', 'yQ78pYlmYtB9Ke_5qzyTbg', 'ieE_ibA6E2uIvFElWvE_iw', 'mt8F8-0ipenEfuSVb7RUbg', 'fr3HXiNw5JiIIspADCS5gA', 'r6f9CK6un5K6FpJ3Ay7TBg', 'gy73q6eZp9vLDZbl516VYw', '2QvDseVtdIqAKOLkLV79Rw', 'DWWaJST66jR_9oUhuRM7_w', 'vnn1zmSvh8ZGicnsdIsNNg', 'OCkge7lzOw33bqMs1244Yw', 'PWXJpyVyAKtVehw4suOimg', 'LA31dq4XOET3GkbeihxNXQ', 'fD9QmDyE1MyAhHmMfwfvMQ', 'xNb8pFe99ENj8BeMsCBPcQ', '5Fd93L51CcW9oiJxPPfgEQ', 'OglwRTwWddnf3148uMg4Xw', 'mfIngaq8vE8XmKETBEl2gw', 'KMpj7TQf2gGFwpL-EK5c7g', 'xuti50cDNGqj4H0soDUrUw', '8j5rre5uA2TxjX8Fk9Je3Q', 'xiquU6m487SEJ4l_ZqACNw', 'drnmLMre1TQRN9U1yfgOmw', '1VsSqGhkvgLeYjyzmsDqfg', 'WRODj3cwZSRD0QKfapmyiw', 'gBYTEEZlcCXMoyNIue8yHg', 'pr2wfRgNv8k-MwT4_ecdUw', 'UjuSPAgBxZMrQg5RJmv1wQ', 'b-u85eePnSX5XtfEzIz7gg', 'KYuljD4Tovti3J1pdBnT4g', '2dcPh9j30SrIYO9tB2YXLw', 'Lw99LHT54yb7ED0qlgujeg', 'oYTZ2PbYYd2MDbVYUoQpCw', 'RKDSCRbN17rlE4ayYiyEqw', 'zEHcZ7V911uwOD2IzieiQg', 'UOYJEm4M_xfgaCGOglwxlg', 'dpCDMculhqzpbeMZJSzgmQ', 'EMgHb1vT7aSrEp6QCjXxMQ', 'i_fNKM2FF_7a4dIxL0AzMw', 'yvlDqU_cHa7Jf4j-eFFVcA', '_oow7M55-f2_rnX8i4yeQg', 'rA8sClNpCP9NbZMFIj1p5A', 'GJrGPKF2xxB06Es6aH1VWg', 'XMLiXjUZNjmY5X9g0CkRMA', '5bpt8Z4hxZQS5ZIxymxywg', 'jKn-ehjxG6l3o8gy1p3ZOQ', 'uvoJwcQxHfMfqDIX3a4xKg', 'bwczB5ENtS-jLLS3g99oTg', 'dXRrb0Df_c_HhfB0C6_GoQ', 'p8Ns_zjOHdb2kGkLWFl9uA', 'uJct4BXIvwzQ51-rkrSGFw', '5J-V1n5uYx5YU6EjSZSMQw', 'zc3l8WMgQd7TsFVe4ZaD9A', 'cm9LDEMjK_Xqvxy6XcJgKg', 'ctsOzR7wbxtFCmGGBkdOyQ', 'oTTKJjyIimSs5n27mUGXVw', 'KCoBLXbREj9HV3A2PfgGcw', 'rqfkmiyyIQNZwwmastpTzw', 'ISfoRnOxqcHtv1vMD-csqA', '2SKi_foeYjzDK_fuQrBSuA', 'tj3trbtMl3fBbVeOj4y_AA', 'zqbbtRZqowyvaqYqf5lYTw']",33,3.779999999999999,user,"{'profile': 5, 'cute': 7, 'funny': 8, 'plain': 25, 'writer': 52, 'list': 1, 'note': 10, 'photos': 7, 'hot': 26, 'cool': 68, 'more': 18}","[2009, 2010, 2011, 2012, 2013, 2014]"
2008-04,"{'funny': 0, 'useful': 10, 'cool': 3}",33,suzanne,E9c7D2QsqCaxpnLzmC7NYQ,"['eyy5OnLv8psOgdXpPqrvMQ', 'MVCfCXw8s6C9PHAznBIfkA']",0,4.41,user,{'cool': 1},[]
2008-08,"{'funny': 1, 'useful': 7, 'cool': 3}",19,ML,K0G01CAT-2w3of8ClLtkrA,[],0,4.16,user,{},[]
2012-04,"{'funny': 0, 'useful': 1, 'cool': 0}",1,Ryan,_Nf5-5EE5pRIClNle43iOQ,"['In7ue1zMklW_DHehbIzwlw', 'vn3lecMsL3kXVe-7hg3gLg', 'TwN7fFBUowaa031VZ_-tMw']",0,1.0,user,{},[]
2012-09,"{'funny': 0, 'useful': 3, 'cool': 1}",6,Travis,1AAr0LPPghipQxecLQeH_A,['-OMT_Vr838zKHtu1hy0sdA'],0,3.669999999999999,user,{},[]
2010-03,"{'funny': 3, 'useful': 18, 'cool': 3}",16,Michael,yHtOrp17qdsoQ6Nrbb3mQQ,"['DoPSdt91x9fW3as5I4R_Wg', 'bPWCuFEaVL5F6dT3JgivLw']",0,4.169999999999999,user,{'note': 1},[]
2011-11,"{'funny': 0, 'useful': 5, 'cool': 1}",3,Bill,bcgRiyImAlWVDF8g1HVdWg,[],0,5.0,user,{},[]
2012-11,"{'funny': 4, 'useful': 1, 'cool': 1}",4,Alejandro,uhj3OX3G4ebrBW9ITJjTXQ,[],0,2.5,user,{},[]
2014-04,"{'funny': 0, 'useful': 1, 'cool': 1}",1,Reemie,-Ov_Jf_HLTGKXr-lR_ANCg,['CkzZ5cb-Bzb72mUU9wodQg'],0,5.0,user,{'plain': 1},[]
2011-08,"{'funny': 2, 'useful': 9, 'cool': 3}",9,Jean,2dcSRLMW7umBWgrdrq5R7Q,"['wHHGCKRgj400BNcQhUk4Vg', 'mP6PQldkWKqcVPUP5XvfIw', 'ppkPxYSgabXYK3HjFskG7Q', '5-zFCbhZYRwKQUp4max6bg', 'QJMppT0RbWGCj_nnIxdjrw']",0,3.879999999999999,user,{'plain': 1},[]
2011-12,"{'funny': 4, 'useful': 7, 'cool': 5}",10,Caroline,b2oeVQQund6HIVdQK3uheA,"['aVIR4tZHGbvjiQ_yI_HxaA', 'LBhb9KiDFa3b2twfyqk-DQ', 'Xf1TjdUZmSjuTRgcHVBGMA']",0,3.299999999999999,user,"{'hot': 1, 'cool': 1}",[]
2010-12,"{'funny': 7, 'useful': 16, 'cool': 5}",10,Travis,mzcuDlFiT-UOT8PjdK7sKQ,"['lJwkB4mnLdHdgeUtJsVGsQ', 'BVR83V7Rag8fDRXPKJYRjQ']",0,3.799999999999999,user,{},[]
2013-01,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Samuel,s4n7z6Chsk-jH5QvOlyyGQ,"['hm_jIHUJYRjvS6IvIm-Inw', 'lwbKWidGOvbfCBlaijB8WA', 'IO-Fwng6MKCWnkR5Jv97kQ', 'EDMVQiBJ8h841d8Em_0ijw', 'IIQucQATB6tqkT0gg_gdSQ', 'DPo1uZzvRBUnMJnA6XMcLw', 'mxDCeAtWQg8DG-LrSBWCmw', 'BkxbkiTa9_9A7j-0BRGEhQ', 'H-KL-IkMXWTxbZIOYlSWAQ', '_0Hjy7qRwJmK7x5W4EVwaQ', 'wAJuCyUiFjE8Hp9gU_GZlw', 'HsOj42QTnlkKsx7EPsP4rw', 'SFugC_G3V8OoT6ruPOszqw', 'kPymVhq5j0DUn5D51VJXPA', 'w6XkWF-PYfYPQmOtPhJ00A', 'BriprnzRGGPDEhuG0RqRmw', 'uX7Eedupp_VnLRGsxZvNJA', 'vtrF2x43iXwzIVWP9bmo2g', 'eIbLC48MaNL-_uRXjMwmAg', 'SeXK1e3o-aXZvT7IiZyKiQ', 'jOq_NMjfCSiBn9LJHHEE2Q']",0,5.0,user,{},[]
2013-10,"{'funny': 7, 'useful': 30, 'cool': 13}",26,Julie,YB6u201aFQxu92j4-BnZjg,"['IGkoathSlJmIOBDGo9vUZg', 'y8ZCNq8HSGDSx7Vm-NYEOw', 'zCC6huLkNBEr3JUgQyxJbg', 'pxSJnxAYE6PwUiyvMIWSjg', 'GrSixRnGIxNUJ1Cn5DNX9A', 'm7vtKWpZ9wdEQ95wJxrMrg', 'eXiHAxrnvE64j4wTEOTEMQ', '_PzSNcfrCjeBxSLXRoMmgQ', '6ivIp4a3pjtT09slcWu5Qg', 'fH1vGTr23h6Z8ZLWqRYpEg', 'J3I2NClEbD1Xr8lOdjxlqQ', 'gzJpPaHN-NXBkAZcZri3hw', 'W_7aQXf0uC4GKvte4tlewA', 'lOvgjEkecLfVJwJriEjt2w', 'v6rb-4YhADpuD99f3RKmgg', 'tkO88XNu1J8wIpt1MylLiw', 'RsUNADZTrJ5xFXVMXJC1MQ', 'oGWF7K6W_YnhVsy-O3HbnA', 'HestW1GKSkmUs_vpnauE_w']",2,3.5,user,"{'plain': 5, 'cool': 1, 'writer': 2, 'photos': 1}",[]
2009-02,"{'funny': 279, 'useful': 390, 'cool': 164}",180,Brion,rRTGvnCjR5tTcfC95wv5Jw,"['zV7uC4ejOHw_87HU-dVPXw', 'E221gu367rhRl0XdL19Lxw', 'I5gKq13tYVWNI_RgU9bRVg', '1Tt5MmNF7iedrWd88Y4F0w', '_BWhSAjVNmVSNl7pTG4w2g', 'Mu_zyyQ36oEoQg4AT-yFUg', 'qhooXf7Uh8NP3mX6YG3Drw', 'AgARllvBE2wIopbJSuSXPg', 'Qo_0XgIean_3Egoh7twKdg', 'wtetKGea0cE6J4iE6GK5Vw', 'frsoQcm2nP0r2gskEIn1JA', 'Svjmj3GI_EvKpLd4P00vyQ', 'ngR1Y009kpsuqWRdlKp7hg', 'URcLQkuZWiAAvVnqAoNfRg', 'Jt8wOjUBwYal8-GCyle25g', 'a59UEZCcCy822KUeYtaWOw', 'palND-kF1qpMLhkcgAnSxA', 'Kjr5KLIxW2yfF8f2M0kGmg', 'eDCHmgaUfBDk3A2VwrqnEg', 'zZlHqWiCrCj0WKSNI1Nxlw', 'wxs3XUwGFwfQl7DkK9-hpQ', '9YGWRPVCNl9XW4bTmdAi0A', '_Zfw0LySMgMyjkTcVyWxtQ']",18,3.33,user,"{'funny': 13, 'plain': 9, 'writer': 22, 'list': 1, 'note': 5, 'hot': 4, 'more': 4, 'cool': 16}","[2011, 2012, 2013, 2014]"
2009-05,"{'funny': 22, 'useful': 42, 'cool': 22}",45,Tim,_k54Eb7Cgrx4A5P76TXd7A,['C9vgT48wJ6X8GZ7z8hoYEw'],0,3.779999999999999,user,"{'profile': 1, 'funny': 1, 'plain': 6, 'hot': 1, 'more': 2, 'cool': 7}",[]
2013-10,"{'funny': 4, 'useful': 3, 'cool': 3}",4,The,i9PoKfesdSEgyYWUJZSmcQ,[],0,4.799999999999999,user,{},[]
2011-08,"{'funny': 11, 'useful': 14, 'cool': 2}",15,Balaji,yCM7qDbXoZxhjHE90hmJWw,[],0,3.2,user,{},[]
2011-05,"{'funny': 2, 'useful': 5, 'cool': 0}",5,David,CJ51wR0u4tUgv1GQ4xf44g,[],0,3.2,user,{},[]
2012-02,"{'funny': 1, 'useful': 6, 'cool': 0}",4,Kelsey,ISyVL_rEwAvuV3lz8V6k4g,[],0,3.0,user,{},[]
2014-06,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Beata,hhsQyPs943SzSxhxIBngfQ,[],0,1.0,user,{},[]
2011-09,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Piccolina,UKaocL_UtaT4yGFmSXkcqA,[],0,5.0,user,{},[]
2011-11,"{'funny': 0, 'useful': 1, 'cool': 0}",1,Heather,xKdqIvi7GmCPpMSXAReZQA,"['Upk903qYuZD8vZiWiNLalQ', 'LDgXgMgr1w66WqjvJKBG_w', 'hSEv6hOHIJt2kaFHr2vsPw', 'caLj8JifatzuBB6zbtNjyw', 'CM_vuEc6jKqpODm4hZJy8Q', 'JarUBcD2m_kB_CHImOnteA', '8l0jgOOyxO0ubny6nzkz0A', '3I32PggeGtQpn4_iJAkDrg', 'aqanB7KK1H2NC7AbmO03_g', 'mxr8p-Oex5zQY5qIs07Jpg', 'UjGGnsz8sPrRTuaFFe3tAw', 'g5i3sYdsWn94QlXPJEb7_g', 's83ehs-c7m7Q5NNDTFQa1g', '05giPatuDH8GpBUvoD50Iw']",0,1.0,user,{},[]
2011-11,"{'funny': 2, 'useful': 8, 'cool': 2}",4,Andre,iOLOJON4oKFzMjgp0Ep7wA,"['6BssGV-BuXhkguoLEedciw', 'FoZMJV5rTi7kmiYxL7i7BQ', 'HDKkLXynUI4Pun6w4T19dA', 'J76z7gzmpM9B766vmRRukA', 'XDFrc8vbUCswgkooPUau2A', 'IHV7BOeMeQAu_aCfsr7BFQ', 'cGxPrsNVEZCjjidYZYoWwg', 'xS8Bc_DhGEzsGvT4Ar6flQ']",0,5.0,user,{'note': 1},[]
2008-04,"{'funny': 0, 'useful': 2, 'cool': 2}",2,Keri,AzpO3r-phw0vIrzKG8hHyA,[],0,1.0,user,{},[]
