business_id,full_address,hours,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,attributes,type
ff7VlCqw4ByzAvR2-q9mVg,"1004 S Mill Ave
Tempe, AZ 85281",{},TRUE,"['Local Services', 'Printing Services']",Tempe,10,The Alternative,[],-111.940359,AZ,2,33.418869,{'Accepts Credit Cards': True},business
6sqAj_mXmYkZ3UKsyRGGHQ,"18 E Fremont St
Downtown
Las Vegas, NV 89101",{},TRUE,"['Hotels & Travel', 'Arts & Entertainment', 'Casinos', 'Event Planning & Services', 'Hotels']",Las Vegas,91,Las Vegas Club Hotel & Casino,['Downtown'],-115.1456365,NV,2,36.1712266,"{'Wi-Fi': 'paid', 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Attire': 'casual', 'Wheelchair Accessible': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Has TV': True, 'Takes Reservations': True, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Good For Groups': False, 'Price Range': 1}",business
rJamzrMmyn81gI3bKkTP7Q,"518 Potomac Ln
Madison, WI 53719","{'Monday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}, 'Sunday': {'close': '17:00', 'open': '09:00'}, 'Saturday': {'close': '17:00', 'open': '09:00'}}",TRUE,"['Home Cleaning', 'Professional Services', 'Office Cleaning', 'Home Services']",Madison,3,Kleen Geeks Inc,[],-89.4996337,WI,3.5,43.0504742,{'Accepts Credit Cards': True},business
gW0k1iIF1xuuFclzI_HbBA,"2601 W Beltline Hwy
Madison, WI 53713","{'Monday': {'close': '00:00', 'open': '11:00'}, 'Tuesday': {'close': '00:00', 'open': '11:00'}, 'Friday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '00:00', 'open': '11:00'}, 'Thursday': {'close': '00:00', 'open': '11:00'}, 'Sunday': {'close': '00:00', 'open': '10:00'}, 'Saturday': {'close': '01:00', 'open': '11:00'}}",TRUE,"['American (New)', 'Restaurants']",Madison,103,Bonfyre American Grille,[],-89.42256114,WI,3.5,43.03473537,"{'Take-out': True, 'Wi-Fi': 'free', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, 'Caters': True, 'Noise Level': 'average', 'Takes Reservations': True, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'Has TV': True, 'Delivery': False, 'Dogs Allowed': False, 'Parking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Good For Groups': True, 'Price Range': 2}",business
NY8oFEC1chUJxpIXj1G20w,"4963 S Pinal Dr
Apache Junction, AZ 85120",{},TRUE,"['Local Services', 'Appliances & Repair']",Apache Junction,6,East Valley Appliance Repair,[],-111.580294,AZ,4,33.370139,{'Accepts Credit Cards': True},business
IuAPYzf3NSyfyXYgT46YVA,"7125 E 5th Ave
Ste 31
Scottsdale, AZ 85251","{'Tuesday': {'close': '22:00', 'open': '17:00'}, 'Friday': {'close': '14:00', 'open': '11:00'}, 'Wednesday': {'close': '14:00', 'open': '11:00'}, 'Thursday': {'close': '14:00', 'open': '11:00'}, 'Sunday': {'close': '14:00', 'open': '11:00'}, 'Saturday': {'close': '00:00', 'open': '17:00'}}",TRUE,"['Gastropubs', 'American (New)', 'Restaurants']",Scottsdale,295,FnB,[],-111.927267,AZ,4.5,33.497828,"{'Take-out': False, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, 'Caters': False, 'Noise Level': 'average', 'Takes Reservations': True, 'Has TV': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Good For Groups': False, 'Price Range': 3}",business
lUNKGUHLb4rEhHZijb831w,"5790 Wynn Rd
Las Vegas, NV 89118",{},TRUE,"['Building Supplies', 'Home Services']",Las Vegas,4,Arizona Stone & Architectural Products Nv,[],-115.1945135,NV,3.5,36.0846637,{},business
2mVDVpTYuEYhIT68Xgka4w,"629 N Sarival Ave
Goodyear, AZ 85338","{'Tuesday': {'close': '17:00', 'open': '15:00'}, 'Friday': {'close': '19:30', 'open': '16:30'}, 'Monday': {'close': '19:30', 'open': '16:30'}, 'Wednesday': {'close': '19:30', 'open': '16:30'}, 'Thursday': {'close': '17:00', 'open': '15:00'}}",TRUE,"['Active Life', 'Martial Arts', 'Fitness & Instruction']",Goodyear,3,Master Haydar's Black Belt Academy,[],-112.408586,AZ,5,33.453313,{'Good for Kids': True},business
sXEOGcIGsO2_zZXYxVadTw,"3715 S Decatur Blvd
Chinatown
Las Vegas, NV 89103","{'Monday': {'close': '22:00', 'open': '10:00'}, 'Tuesday': {'close': '22:00', 'open': '10:00'}, 'Friday': {'close': '23:00', 'open': '10:00'}, 'Wednesday': {'close': '22:00', 'open': '10:00'}, 'Thursday': {'close': '23:00', 'open': '10:00'}, 'Sunday': {'close': '23:00', 'open': '09:00'}, 'Saturday': {'close': '23:00', 'open': '09:00'}}",TRUE,"['Mexican', 'Restaurants']",Las Vegas,178,Bonito Michoacan,['Chinatown'],-115.2088623,NV,4,36.1221908,"{'Alcohol': 'full_bar', 'Noise Level': 'average', 'Has TV': True, 'Attire': 'casual', 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Good for Kids': True, 'Wheelchair Accessible': True, 'Delivery': False, 'Caters': True, 'BYOB': False, 'Corkage': False, 'Accepts Credit Cards': True, 'BYOB/Corkage': 'yes_free', 'Take-out': True, 'Price Range': 2, 'Outdoor Seating': False, 'Takes Reservations': True, 'Waiter Service': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Good For Kids': True, 'Good For Groups': True}",business
4eu9GvDilBnwulTlPAMBVA,"6330 W Flamingo Road
Las Vegas, NV 89103",{},TRUE,"['Doctors', 'Health & Medical']",Las Vegas,6,Southwest Medical Associates,[],-115.230067,NV,1.5,36.115018,{'By Appointment Only': True},business
PSbMvWJXA4EWMN4qvWZ7OQ,"5104 W Thunderbird Rd
Glendale, AZ 85306",{},TRUE,"['Fast Food', 'Restaurants']",Glendale,3,Jack in The Box,[],-112.169012,AZ,2.5,33.611117,"{'Take-out': True, 'Drive-Thru': True, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Takes Reservations': False, 'Delivery': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Price Range': 1}",business
8SvCSiGwtaGL2Z78tRSSlQ,"1507 N Litchfield Rd
Ste 102
Goodyear, AZ 85395","{'Monday': {'close': '22:00', 'open': '11:00'}, 'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Saturday': {'close': '22:00', 'open': '11:00'}}",TRUE,"['Burgers', 'Fast Food', 'Restaurants']",Goodyear,34,Five Guys Burgers and Fries,[],-112.3577311,AZ,3.5,33.46301402,"{'Take-out': True, 'Wi-Fi': 'no', 'Drive-Thru': False, 'Good For': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Caters': False, 'Noise Level': 'average', 'Takes Reservations': False, 'Has TV': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2}",business
wpUhxNougI56EpVp5zutfw,"6130 W Tropicana Avenue
Las Vegas, NV 89103","{'Monday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Saturday': {'close': '00:00', 'open': '00:00'}}",TRUE,"['Food', 'Grocery']",Las Vegas,20,Smith's Food & Drug Centers,[],-115.226376,NV,3.5,36.100967,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 2}",business
CBIMneglSx2AybcyOLBqig,"5036 W Cactus Rd Ste 10
Glendale, AZ 85304",{},TRUE,"['Beauty & Spas', 'Nail Salons']",Glendale,3,Sunflower Nails and Spa,[],-112.1669045,AZ,2.5,33.5963434,"{'By Appointment Only': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 2}",business
FsQ8JTXKzjF6vAmblXwSjw,"5757 W Thunderbird Rd
Ste W202
Glendale, AZ 85304",{},TRUE,"['Doctors', 'Health & Medical', 'Obstetricians & Gynecologists']",Glendale,3,Maria Josefa Apigo MD,[],-112.182666,AZ,2.5,33.610134,{'By Appointment Only': True},business
Dmt0WHcD1SskUpxfPQQHfQ,"9109 E Indian Bend Rd
Scottsdale, AZ 85250","{'Monday': {'close': '20:00', 'open': '09:00'}, 'Tuesday': {'close': '20:00', 'open': '09:00'}, 'Friday': {'close': '20:00', 'open': '09:00'}, 'Wednesday': {'close': '20:00', 'open': '09:00'}, 'Thursday': {'close': '20:00', 'open': '09:00'}, 'Saturday': {'close': '20:00', 'open': '09:00'}}",TRUE,"['Shopping', 'Home Decor', 'Arts & Crafts', 'Home & Garden', 'Hobby Shops', 'Art Supplies']",Scottsdale,18,Hobby Lobby,[],-111.8848422,AZ,4,33.5384245,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 2}",business
XDSF7FG4XHH9hQ1Atnz23Q,"2825 Perry St
Madison, WI 53713","{'Monday': {'close': '17:00', 'open': '07:00'}, 'Tuesday': {'close': '17:00', 'open': '07:00'}, 'Friday': {'close': '17:00', 'open': '07:00'}, 'Wednesday': {'close': '17:00', 'open': '07:00'}, 'Thursday': {'close': '17:00', 'open': '07:00'}, 'Saturday': {'close': '17:00', 'open': '07:00'}}",TRUE,"['Movers', 'Home Services']",Madison,11,Mad City Moving,[],-89.3964481,WI,3,43.03336,{'Accepts Credit Cards': True},business
L72S79v_Tdk5jZqrcU9Q-A,"950 E Baseline Rd
Ste 101
Tempe, AZ 85283","{'Monday': {'close': '22:00', 'open': '11:00'}, 'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Saturday': {'close': '23:00', 'open': '11:00'}}",TRUE,"['Pizza', 'Restaurants']",Tempe,11,Barro's Pizza,[],-111.9260345,AZ,4,33.3782683,"{'Take-out': True, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Caters': True, 'Noise Level': 'quiet', 'Takes Reservations': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Has TV': True, 'Delivery': True, 'Dogs Allowed': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'beer_and_wine', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2}",business
75n7FVIObWM3iMf95duQOw,"4001 S Decatur Blvd
Ste 21
Las Vegas, NV 89103",{},TRUE,"['Ethiopian', 'Restaurants']",Las Vegas,13,Queen Of Sheba,[],-115.2093648,NV,3,36.1180786,"{'Take-out': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}, 'Caters': False, 'Noise Level': 'quiet', 'Takes Reservations': False, 'Has TV': True, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2}",business
P6H-p8fXbPq8VjO4kLTz4A,"6505 N 16th St
Phoenix, AZ 85016","{'Monday': {'close': '19:00', 'open': '10:00'}, 'Tuesday': {'close': '19:00', 'open': '10:00'}, 'Friday': {'close': '18:00', 'open': '10:00'}, 'Wednesday': {'close': '19:00', 'open': '10:00'}, 'Thursday': {'close': '19:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '10:00'}, 'Saturday': {'close': '17:00', 'open': '10:00'}}",TRUE,"['Sporting Goods', 'Fashion', 'Shopping', 'Shoe Stores']",Phoenix,71,Runner's Den,[],-112.0472966,AZ,4.5,33.5312921,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 3}",business
UqEa8Xl90c_SgQGBu8pgbA,"3305 West Spring Mountain Rd
Ste 52
Chinatown
Las Vegas, NV 89102","{'Monday': {'close': '16:00', 'open': '10:00'}, 'Tuesday': {'close': '17:00', 'open': '10:00'}, 'Friday': {'close': '15:00', 'open': '10:00'}, 'Wednesday': {'close': '17:00', 'open': '10:00'}, 'Thursday': {'close': '17:00', 'open': '10:00'}, 'Sunday': {'close': '16:30', 'open': '12:30'}}",TRUE,"['Local Services', 'Sewing & Alterations', 'Bridal', 'Shopping']",Las Vegas,27,Fit for a Bride,['Chinatown'],-115.183758,NV,4.5,36.125709,"{'By Appointment Only': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 2}",business
fFlMAm0RBdfzrDfpicTPJg,"6560 E Superstition Springs Blvd
Mesa, AZ 85206","{'Monday': {'close': '01:00', 'open': '11:00'}, 'Tuesday': {'close': '01:00', 'open': '11:00'}, 'Friday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '01:00', 'open': '11:00'}, 'Thursday': {'close': '01:00', 'open': '11:00'}, 'Sunday': {'close': '00:00', 'open': '11:00'}, 'Saturday': {'close': '01:00', 'open': '11:00'}}",TRUE,"['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']",Mesa,40,Buffalo Wild Wings,[],-111.690903,AZ,3,33.385725,"{'Alcohol': 'full_bar', 'Noise Level': 'loud', 'Music': {'jukebox': True}, 'Attire': 'casual', 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Good for Kids': True, 'Wheelchair Accessible': True, 'Good For Dancing': False, 'Delivery': False, 'Coat Check': False, 'Smoking': 'outdoor', 'Accepts Credit Cards': True, 'Take-out': True, 'Price Range': 2, 'Happy Hour': True, 'Outdoor Seating': True, 'Takes Reservations': False, 'Waiter Service': True, 'Wi-Fi': 'free', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Has TV': True, 'Good For Groups': True}",business
h8_Y9pHE734FagJtRKTrKA,"4 - 7 North Bank Street
Old Town
Edinburgh EH1 2LP","{'Monday': {'close': '00:00', 'open': '11:00'}, 'Tuesday': {'close': '00:00', 'open': '11:00'}, 'Friday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '00:00', 'open': '11:00'}, 'Thursday': {'close': '00:00', 'open': '11:00'}, 'Sunday': {'close': '01:00', 'open': '11:00'}, 'Saturday': {'close': '01:00', 'open': '11:00'}}",TRUE,"['Food', 'Beer, Wine & Spirits', 'British', 'Restaurants']",Edinburgh,18,WHISKI Rooms,"['Old Town', 'Royal Mile']",-3.1936719,EDH,3.5,55.9499615,"{'Take-out': False, 'Wi-Fi': 'free', 'Good For': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, 'Noise Level': 'average', 'Takes Reservations': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Has TV': False, 'Delivery': False, 'Dogs Allowed': False, 'Parking': {'garage': False, 'street': True, 'lot': False, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Good For Groups': True, 'Price Range': 2}",business
WAqACt7FfSFcJs-gqysIlQ,"9585 W Camelback Rd
Phoenix, AZ 85037",{},TRUE,"['Fast Food', 'Restaurants']",Phoenix,21,In-N-Out Burger,[],-112.2664058,AZ,4,33.50798,"{'Take-out': True, 'Wi-Fi': 'no', 'Drive-Thru': True, 'Good For': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Caters': False, 'Noise Level': 'average', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Has TV': False, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1}",business
Br9FiIMtRqD2rtKgtR88sA,"2927 E Campbell Ave
Phoenix, AZ 85016","{'Tuesday': {'close': '18:00', 'open': '07:00'}, 'Friday': {'close': '18:00', 'open': '07:00'}, 'Monday': {'close': '18:00', 'open': '07:00'}, 'Wednesday': {'close': '18:00', 'open': '07:00'}, 'Thursday': {'close': '18:00', 'open': '07:00'}}",TRUE,"['Education', 'Preschools']",Phoenix,4,Mountain View Christian Preschool,[],-112.0183442,AZ,5,33.5023656,{},business
6G4UcbJ-j9v9TOAJekkvAw,"7017 N Litchfield Rd
Glendale, AZ 85307",{},TRUE,"['Burgers', 'Fast Food', 'Restaurants']",Glendale,5,McDonald's,[],-112.358263,AZ,2.5,33.537836,"{'Take-out': True, 'Wi-Fi': 'free', 'Drive-Thru': True, 'Good For': {'breakfast': False}, 'Caters': False, 'Noise Level': 'average', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Has TV': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1}",business
I_eQAUwKc1QJk7r1Ez8kCg,"The Palazzo
3325 Las Vegas Blvd
The Strip
Las Vegas, NV 89109","{'Monday': {'close': '20:00', 'open': '06:00'}, 'Tuesday': {'close': '20:00', 'open': '06:00'}, 'Friday': {'close': '20:00', 'open': '06:00'}, 'Wednesday': {'close': '20:00', 'open': '06:00'}, 'Thursday': {'close': '20:00', 'open': '06:00'}, 'Sunday': {'close': '20:00', 'open': '06:00'}, 'Saturday': {'close': '20:00', 'open': '06:00'}}",TRUE,"['Food', 'Juice Bars & Smoothies']",Las Vegas,10,JuiceFarm,['The Strip'],-115.1691112,NV,3.5,36.1246794,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Wi-Fi': 'no', 'Price Range': 3}",business
LlAFlTGHWVds8xQS-ly9Bg,"8580 W Lake Mead Blvd
Summerlin
Las Vegas, NV 89128",{},TRUE,"['Fast Food', 'Mexican', 'Restaurants']",Las Vegas,16,Roberto's Taco Shop,['Summerlin'],-115.2816097,NV,4,36.199461,"{'Take-out': True, 'Wi-Fi': 'no', 'Drive-Thru': False, 'Good For': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Caters': False, 'Noise Level': 'average', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Has TV': False, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1}",business
SzUUdgwcyicLlLOS8RCueQ,"Village Center
4318 E Cactus Rd.
Phoenix, AZ 85032",{},TRUE,"['Discount Store', 'Shopping']",Phoenix,8,Dollar Tree,[],-112.00303,AZ,5,33.62121,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 1}",business
vC1VN4ciNl8lN41WlI7aCw,"Southeast
Las Vegas, NV 89123","{'Friday': {'close': '16:00', 'open': '09:00'}}",TRUE,"['Active Life', 'Golf']",Las Vegas,3,Mr Freds Golf,['Southeast'],-115.1533426,NV,5,36.0357492,{'Good for Kids': True},business
r7HHXcZc0VKbym60o9nhRQ,"10806 N 32nd St
Phoenix, AZ 85028","{'Monday': {'close': '21:00', 'open': '10:00'}, 'Tuesday': {'close': '21:00', 'open': '10:00'}, 'Friday': {'close': '18:00', 'open': '10:00'}, 'Wednesday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '21:00', 'open': '10:00'}, 'Saturday': {'close': '22:30', 'open': '09:00'}}",TRUE,"['Arts & Entertainment', 'Performing Arts', 'Nightlife', 'Comedy Clubs']",Phoenix,6,Chaos Comedy,[],-112.014278,AZ,5,33.584721,"{'Price Range': 1, 'Alcohol': 'none', 'Good For Dancing': False, 'Noise Level': 'loud', 'Coat Check': False, 'Has TV': False, 'Happy Hour': False, 'Music': {'dj': False}, 'Outdoor Seating': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Smoking': 'outdoor', 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Wheelchair Accessible': True}",business
VXg0O0vuuOgNTqTGp9j7gg,"3860 N Pinal Ave
Casa Grande, AZ 85222",{},TRUE,"['Mexican', 'Restaurants']",Casa Grande,10,Vaqueros Carne Asada,[],-111.7557643,AZ,3.5,32.9769801,"{'Take-out': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Caters': False, 'Noise Level': 'quiet', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Has TV': False, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Good For Groups': False, 'Price Range': 1}",business
2Oc3IK0yxRBYHPXgb7_tMA,"22280 N 67Th Ave
Glendale, AZ 85310","{'Monday': {'close': '22:00', 'open': '08:00'}, 'Tuesday': {'close': '22:00', 'open': '08:00'}, 'Friday': {'close': '22:00', 'open': '08:00'}, 'Wednesday': {'close': '22:00', 'open': '08:00'}, 'Thursday': {'close': '22:00', 'open': '08:00'}, 'Sunday': {'close': '22:00', 'open': '08:00'}, 'Saturday': {'close': '22:00', 'open': '08:00'}}",TRUE,"['Shopping', 'Drugstores', 'Beauty & Spas', 'Food', 'Convenience Stores', 'Cosmetics & Beauty Supply']",Glendale,4,Walgreens,[],-112.2035408,AZ,2,33.6841339,"{'By Appointment Only': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 4}",business
vwDE7dw6ee3JeAU0uMmGlA,"402 E Greenway Pkwy
Ste 5
Phoenix, AZ 85022",{},FALSE,"['Breakfast & Brunch', 'Restaurants']",Phoenix,7,Blue Plate Brunchery,[],-112.0684448,AZ,2.5,33.6373522,"{'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Good For Groups': False, 'Outdoor Seating': True, 'Attire': 'casual'}",business
FL-bc_ZtCGyg8SJsofOfvA,"3111 W Chandler Blvd
Chandler, AZ 85225",{},FALSE,"['Hot Dogs', 'Restaurants']",Chandler,4,Hot Dog on a Stick,[],-111.897967,AZ,4.5,33.3022462,"{'Noise Level': 'average', 'Accepts Credit Cards': True, 'Price Range': 1}",business
fs0uZnsjUr1r6IfsXeBD_Q,"7210 Shenandoah Springs Ave
Centennial
Las Vegas, NV 89131","{'Monday': {'close': '21:00', 'open': '06:00'}, 'Tuesday': {'close': '21:00', 'open': '06:00'}, 'Friday': {'close': '21:00', 'open': '06:00'}, 'Wednesday': {'close': '21:00', 'open': '06:00'}, 'Thursday': {'close': '21:00', 'open': '06:00'}, 'Sunday': {'close': '21:00', 'open': '06:00'}, 'Saturday': {'close': '21:00', 'open': '06:00'}}",TRUE,"['Pet Services', 'Dog Walkers', 'Pet Boarding/Pet Sitting', 'Pets']",Las Vegas,4,SafeDoggy,['Centennial'],-115.2522066,NV,5,36.2798014,{},business
