checkin_info,type,business_id
"{'13-5': 3, '17-6': 1, '15-0': 1, '18-2': 2, '18-4': 1, '18-5': 3, '18-6': 1, '14-4': 1, '14-6': 1, '14-2': 1, '19-6': 1, '19-5': 2, '19-4': 3, '17-0': 3, '19-1': 1, '19-2': 1, '11-5': 1, '13-2': 1, '13-1': 2, '11-1': 4, '11-0': 1, '11-3': 1, '11-2': 3, '12-4': 3, '12-5': 1, '12-2': 3, '12-3': 4, '12-1': 6, '20-1': 2, '20-0': 1, '20-3': 1, '20-5': 1, '20-4': 1, '16-2': 1, '16-3': 1, '17-5': 1, '17-1': 1, '16-5': 1, '10-0': 2, '8-5': 1, '10-3': 1, '10-4': 1, '8-1': 1, '13-6': 1}",checkin,x7jWdpbHj3wmBebP_dCr0A
"{'5-4': 1, '9-6': 1, '5-1': 1, '5-0': 1, '5-2': 1, '23-5': 1, '19-3': 1, '8-5': 1, '23-3': 1, '23-0': 1, '17-4': 1, '22-3': 1, '22-0': 1, '0-0': 1, '14-6': 2, '20-6': 1}",checkin,UZJl7V9qKwNPoDnMUWWxTw
"{'19-4': 1, '15-2': 1, '19-3': 1, '15-6': 1, '11-5': 1, '11-4': 1, '16-6': 2, '13-4': 1, '12-4': 2, '12-0': 1, '12-1': 1}",checkin,S8vszZv8Ohw_EYV85IpDZw
"{'13-5': 2, '15-4': 1, '21-4': 1, '17-6': 3, '15-1': 1, '10-4': 1, '15-3': 1, '15-2': 3, '15-5': 1, '17-5': 3, '15-6': 1, '18-0': 2, '18-1': 1, '18-5': 1, '18-6': 2, '14-4': 2, '16-6': 2, '14-6': 2, '14-2': 2, '14-3': 1, '19-4': 2, '17-0': 2, '19-1': 2, '19-0': 1, '13-3': 1, '13-2': 2, '13-6': 1, '11-3': 5, '13-4': 2, '12-6': 1, '12-5': 2, '12-2': 1, '12-3': 1, '6-1': 1, '9-3': 4, '9-2': 1, '9-6': 1, '20-1': 1, '20-0': 2, '20-2': 1, '20-4': 1, '10-5': 1, '16-2': 2, '16-3': 6, '16-0': 1, '17-4': 1, '17-3': 1, '17-2': 1, '16-5': 1, '8-4': 1, '10-2': 3, '10-3': 3, '8-0': 1, '8-1': 2, '8-2': 1}",checkin,-bLEz4K0e1IHYdVbbiEUHw
"{'16-2': 1, '10-1': 1, '11-6': 1, '13-6': 1, '10-6': 2}",checkin,_JG_kjfu3npEWIvy2HhZ9w
"{'11-3': 1, '18-2': 2, '22-4': 1, '18-4': 2, '22-2': 1, '22-1': 1, '23-5': 1, '12-1': 1, '0-4': 1, '19-5': 3, '19-4': 2, '19-1': 1, '19-3': 1, '13-3': 1, '13-2': 1, '13-5': 1, '6-4': 1, '12-5': 1, '6-2': 1, '6-3': 1, '6-1': 2, '5-2': 1, '20-0': 1, '20-3': 1, '20-5': 1, '17-1': 1, '17-0': 1, '10-6': 2}",checkin,4J-zAaVif1-R-xCJ-2N7Aw
"{'20-2': 1, '13-5': 3, '16-1': 1, '18-1': 1, '15-3': 1, '15-5': 1, '16-0': 1, '15-6': 2, '18-0': 4, '22-6': 1, '18-2': 3, '18-3': 5, '18-4': 4, '18-5': 7, '18-6': 5, '21-5': 1, '14-4': 2, '17-3': 1, '14-6': 2, '16-4': 1, '19-5': 3, '19-4': 2, '19-6': 3, '19-1': 2, '19-0': 5, '19-3': 2, '19-2': 1, '11-5': 2, '11-4': 2, '13-1': 1, '13-0': 2, '11-1': 2, '11-3': 1, '11-2': 1, '12-6': 2, '12-4': 4, '12-5': 3, '12-2': 2, '12-3': 3, '12-0': 1, '12-1': 4, '5-0': 1, '20-1': 1, '20-0': 3, '20-3': 2, '7-0': 1, '20-5': 2, '20-4': 1, '16-2': 1, '16-3': 1, '17-5': 4, '17-4': 5, '16-6': 8, '17-2': 1, '17-1': 7, '17-0': 1, '10-0': 1, '10-1': 1, '10-2': 1, '21-1': 1, '21-2': 1}",checkin,69t2S1u7Rf6qM_c14b42xQ
"{'23-1': 1, '23-3': 2, '15-5': 2, '18-1': 1, '22-4': 1, '18-4': 1, '18-5': 1, '23-4': 1, '14-4': 1, '14-6': 2, '14-0': 1, '14-1': 2, '14-3': 1, '0-5': 1, '0-6': 1, '2-5': 1, '19-5': 1, '1-3': 1, '17-0': 1, '19-0': 1, '1-6': 1, '13-3': 1, '13-2': 1, '11-6': 2, '13-6': 2, '12-4': 1, '12-5': 1, '12-2': 1, '12-3': 1, '11-5': 1, '18-3': 1, '7-4': 1, '16-2': 1, '16-6': 1, '17-2': 1, '16-5': 1, '21-4': 2, '21-5': 1, '21-0': 1}",checkin,-68mO1Tk9kVdHsprHFnhnQ
"{'17-0': 1, '11-3': 2, '13-4': 1, '17-2': 1, '16-3': 2, '15-0': 3, '15-3': 1, '15-2': 1, '15-5': 7, '17-5': 6, '15-6': 1, '18-0': 5, '18-1': 3, '18-2': 4, '18-3': 6, '18-4': 9, '18-5': 10, '18-6': 11, '14-4': 1, '14-5': 5, '14-6': 5, '14-0': 2, '14-1': 1, '14-2': 3, '14-3': 1, '17-3': 1, '16-4': 2, '19-5': 9, '19-4': 6, '19-6': 3, '19-1': 3, '19-0': 2, '19-3': 3, '19-2': 2, '13-3': 9, '21-4': 1, '13-1': 1, '13-0': 1, '11-1': 3, '13-6': 4, '13-5': 13, '11-2': 3, '12-6': 6, '12-4': 3, '12-5': 9, '12-2': 1, '12-3': 2, '12-0': 5, '12-1': 2, '11-5': 6, '11-6': 1, '11-4': 2, '20-1': 1, '20-0': 2, '20-3': 1, '20-2': 1, '20-5': 2, '20-4': 7, '20-6': 6, '16-2': 1, '17-6': 9, '16-0': 3, '17-4': 7, '16-6': 6, '10-6': 2, '17-1': 3, '16-5': 7, '10-0': 2, '21-5': 3, '10-2': 2, '10-3': 1, '10-4': 1, '21-2': 2, '11-0': 1}",checkin,y4bkwSDssQTlFOYZS76K7A
"{'15-0': 1, '15-4': 1, '18-1': 1, '18-4': 1, '6-1': 1, '19-2': 1, '11-5': 1, '11-4': 1, '11-1': 2, '11-0': 1, '11-2': 1, '12-1': 1, '5-0': 4, '5-2': 1, '16-2': 1, '16-0': 3, '16-1': 1, '17-2': 1, '17-0': 1, '10-0': 1, '10-1': 1, '10-2': 2, '10-3': 1, '10-4': 5, '10-6': 1}",checkin,6IiPJCd-nbQWg051YjToAw
"{'10-3': 1, '9-4': 1, '12-1': 1, '11-4': 1, '17-4': 1, '17-3': 1, '11-3': 1, '14-5': 2, '12-5': 1, '14-0': 1, '8-3': 1}",checkin,XfB_EfP0RGEcuGVw6XyBmA
"{'13-5': 2, '18-1': 13, '15-3': 1, '15-5': 1, '17-5': 14, '15-6': 1, '18-0': 2, '22-6': 1, '18-3': 10, '18-4': 8, '18-5': 8, '18-6': 5, '17-3': 7, '16-4': 1, '19-5': 1, '19-4': 2, '17-0': 2, '19-1': 12, '19-0': 1, '19-3': 8, '19-2': 1, '13-3': 1, '11-3': 1, '11-2': 1, '12-5': 2, '9-5': 1, '20-1': 1, '20-3': 3, '20-5': 3, '20-4': 2, '20-6': 1, '16-2': 1, '17-6': 1, '16-0': 1, '17-4': 1, '16-6': 4, '17-1': 7, '16-5': 14, '21-4': 1, '21-5': 1, '10-2': 1, '21-1': 3, '21-3': 1}",checkin,lig_u5J0jLjMnwhrNZsL_w
"{'6-4': 1, '18-0': 1, '18-1': 1, '18-3': 2, '14-1': 1, '14-2': 1, '19-3': 2, '11-5': 1, '11-4': 2, '11-1': 6, '13-6': 1, '11-3': 8, '11-2': 5, '12-6': 1, '12-4': 3, '12-5': 1, '12-2': 1, '12-3': 5, '12-0': 2, '12-1': 2, '9-3': 1, '20-1': 1, '20-3': 1, '16-0': 1, '10-1': 1, '10-2': 1, '10-3': 2}",checkin,cAdSoJelw99xvyu80ex_hg
"{'9-6': 1, '19-6': 1, '19-2': 1, '11-5': 1, '22-6': 1, '22-5': 1, '10-2': 1}",checkin,RVQqf22hbJ4RHgyFd_wOqQ
"{'22-6': 1, '22-5': 4, '22-4': 7, '22-3': 6, '22-2': 3, '22-1': 4, '22-0': 2, '19-5': 11, '19-4': 13, '19-6': 4, '19-1': 1, '19-0': 14, '19-3': 15, '19-2': 6, '11-5': 3, '11-4': 5, '11-6': 3, '11-1': 8, '11-0': 3, '11-3': 3, '11-2': 5, '12-6': 10, '12-4': 6, '12-5': 8, '12-2': 2, '12-3': 2, '12-0': 6, '12-1': 7, '16-2': 5, '16-3': 6, '16-0': 1, '16-1': 2, '16-6': 4, '16-4': 10, '16-5': 10, '21-4': 11, '21-5': 14, '21-6': 4, '21-0': 2, '21-1': 4, '21-2': 7, '21-3': 14, '15-1': 1, '15-0': 2, '15-3': 3, '15-2': 3, '15-5': 12, '15-4': 4, '15-6': 11, '18-0': 9, '18-1': 6, '18-2': 8, '18-3': 20, '18-4': 16, '18-5': 13, '18-6': 3, '8-0': 1, '23-2': 7, '23-3': 3, '23-0': 1, '23-1': 3, '23-6': 1, '23-4': 3, '23-5': 4, '0-4': 2, '0-5': 1, '0-6': 2, '0-0': 1, '13-3': 2, '13-2': 4, '13-1': 4, '13-0': 4, '13-6': 9, '13-5': 4, '13-4': 2, '9-3': 1, '9-6': 3, '20-1': 3, '20-0': 3, '20-3': 3, '20-2': 7, '20-5': 8, '20-4': 18, '20-6': 4, '17-6': 7, '17-5': 10, '17-4': 13, '17-3': 16, '17-2': 6, '17-1': 7, '17-0': 6, '10-0': 1, '10-1': 1, '10-2': 1, '10-3': 1, '10-4': 3, '10-5': 2, '10-6': 12, '14-4': 2, '14-5': 4, '14-6': 10, '14-0': 3, '14-1': 2, '14-3': 4, '1-5': 1, '1-6': 1}",checkin,7TMf1NuuAdvhG7IojZSKnw
"{'19-4': 1, '15-5': 1, '22-5': 1, '19-1': 1, '18-2': 1, '18-3': 1, '12-6': 1, '14-6': 1, '12-1': 1}",checkin,TlQctwynSGjA2SfKHeY-2A
"{'16-0': 1, '15-4': 1, '15-6': 1, '22-5': 1, '17-4': 2, '22-1': 1, '14-5': 1, '0-6': 2, '2-1': 1, '23-4': 1, '19-5': 1, '19-4': 1, '19-1': 1, '13-2': 1, '12-1': 1, '20-1': 1, '7-0': 1, '20-5': 1, '20-4': 1, '20-6': 1, '16-2': 3, '16-3': 2, '17-5': 2, '16-1': 2, '16-4': 1, '17-0': 2, '8-4': 1, '21-5': 1, '10-6': 1}",checkin,os3J4GBZ-KcMQ334vokDkQ
"{'9-0': 1, '15-2': 1, '19-2': 1, '11-5': 1, '22-4': 1, '22-0': 1, '21-4': 1, '21-0': 1, '21-1': 1, '10-6': 1}",checkin,p8Lx4U-5uvp7TAhT08-wkg
"{'10-5': 1, '13-4': 2, '12-4': 1, '15-1': 1, '15-2': 1, '18-0': 1, '22-6': 1, '18-3': 1, '18-6': 1, '14-4': 2, '14-1': 1, '0-2': 1, '19-3': 1, '11-6': 1, '11-1': 1, '11-0': 1, '13-5': 1, '11-2': 5, '6-4': 2, '12-5': 2, '12-2': 4, '12-3': 2, '6-0': 1, '9-0': 1, '9-3': 1, '9-2': 1, '9-5': 1, '7-3': 1, '7-2': 12, '7-1': 2, '7-0': 5, '7-4': 8, '17-5': 1, '16-6': 2, '17-0': 1, '8-1': 1, '10-6': 1}",checkin,_gPmBXNTJqI5tGhe7G_BKg
"{'17-3': 1, '9-4': 2, '8-0': 1, '15-3': 2, '14-0': 1, '15-5': 1, '15-4': 1, '13-3': 1, '16-0': 1, '17-4': 2, '11-1': 1, '16-4': 1, '14-5': 1, '13-0': 1, '12-5': 2, '12-2': 1, '8-1': 1, '14-2': 1, '6-2': 1}",checkin,kay6xcNSE93fM96uHhA6ug
"{'23-1': 3, '15-4': 1, '0-0': 1, '18-2': 1, '18-0': 1, '22-6': 2, '19-2': 2, '0-3': 1, '15-5': 1, '22-5': 4, '23-2': 5, '23-3': 8, '23-0': 5, '22-4': 15, '23-6': 3, '22-2': 5, '23-4': 9, '23-5': 6, '18-6': 1, '18-4': 1, '18-5': 2, '0-4': 3, '0-5': 7, '0-6': 8, '19-6': 2, '2-6': 2, '22-1': 4, '0-2': 1, '2-5': 1, '19-5': 2, '19-4': 1, '1-2': 3, '1-5': 3, '19-3': 2, '1-6': 5, '22-0': 1, '12-5': 1, '12-0': 1, '22-3': 6, '18-3': 2, '20-1': 2, '20-3': 3, '20-2': 3, '20-5': 6, '20-4': 11, '20-6': 5, '17-5': 1, '16-6': 1, '21-4': 12, '21-5': 10, '21-6': 6, '21-0': 1, '21-1': 5, '21-2': 3, '21-3': 6}",checkin,Md17Slk2KssLdff7yLi6cg
"{'11-5': 1, '13-6': 1, '8-5': 1, '14-5': 1, '12-4': 1, '12-5': 1, '11-0': 1}",checkin,Ez6fqrczzItRY7wHtgY2qg
"{'15-3': 1, '15-4': 1, '18-1': 1, '6-0': 1, '14-2': 1, '16-4': 1, '9-0': 1, '13-3': 2, '11-1': 3, '11-0': 1, '12-4': 2, '12-2': 1, '12-3': 6, '12-0': 1, '6-1': 1, '11-5': 2, '7-2': 2, '7-1': 1, '7-4': 1, '16-3': 2, '16-0': 3, '17-3': 1, '17-2': 1, '17-1': 4, '20-0': 1, '8-0': 1, '10-5': 1, '8-3': 2}",checkin,hl8aJEKqOYTEtKOpIxJ3mQ
"{'13-3': 3, '9-2': 1, '9-5': 1, '15-1': 1, '7-1': 1, '15-3': 1, '11-2': 1, '15-4': 1, '11-5': 1, '16-2': 1, '14-4': 1, '10-1': 1, '10-2': 3, '12-5': 1, '12-2': 1, '10-5': 2, '12-1': 1}",checkin,sOc6Mkocfeeeoh1SZC7M3A
"{'14-0': 1, '15-4': 1, '13-1': 1, '17-2': 1, '11-3': 1, '13-4': 1, '12-5': 1, '8-0': 1, '10-5': 1, '13-6': 1}",checkin,DuAvRG7OOnmKHUKHvXUvrw
"{'17-0': 1, '18-4': 2, '11-2': 1, '21-5': 1, '15-4': 1, '13-0': 1, '10-4': 2, '20-0': 3, '19-2': 2, '16-1': 1, '16-3': 1, '15-1': 1, '15-0': 2, '15-3': 2, '15-2': 1, '15-5': 3, '16-0': 2, '15-6': 8, '18-0': 1, '18-1': 1, '18-2': 2, '22-4': 3, '22-3': 1, '18-5': 1, '23-4': 3, '23-5': 1, '14-4': 3, '14-5': 4, '14-6': 5, '14-0': 2, '14-1': 2, '14-2': 5, '14-3': 2, '0-4': 1, '2-3': 1, '2-6': 2, '18-6': 4, '2-5': 1, '19-5': 7, '19-4': 2, '19-6': 2, '19-1': 1, '19-0': 3, '19-3': 1, '1-6': 2, '13-3': 3, '11-4': 2, '13-1': 2, '11-6': 3, '13-6': 5, '13-5': 1, '13-4': 3, '12-6': 5, '12-4': 4, '12-5': 6, '12-3': 2, '12-0': 4, '12-1': 7, '17-1': 2, '10-3': 2, '9-5': 1, '18-3': 1, '13-2': 1, '3-6': 1, '22-5': 2, '3-4': 1, '20-5': 3, '20-4': 1, '20-6': 5, '16-2': 4, '17-6': 3, '17-5': 6, '17-4': 2, '16-6': 2, '17-2': 2, '16-4': 1, '16-5': 8, '21-4': 3, '17-3': 1, '21-3': 3, '21-0': 1, '21-1': 1, '21-2': 3, '11-0': 3}",checkin,pI70lagk6M2cHExvRGBEyg
"{'7-0': 1, '12-3': 1, '20-4': 1, '16-3': 2, '15-3': 1, '15-5': 1, '15-4': 1, '15-6': 4, '18-3': 4, '22-3': 2, '18-5': 1, '14-6': 3, '14-3': 3, '13-3': 1, '2-5': 1, '19-5': 1, '1-3': 1, '19-3': 2, '1-6': 1, '11-5': 2, '11-4': 1, '11-6': 1, '13-5': 3, '13-4': 2, '12-6': 3, '12-4': 2, '12-5': 2, '8-6': 1, '9-0': 2, '4-3': 1, '9-5': 2, '9-4': 2, '9-6': 2, '20-2': 2, '20-5': 1, '7-6': 1, '7-5': 1, '20-6': 1, '16-2': 2, '17-6': 1, '17-5': 1, '17-4': 2, '21-2': 1, '16-4': 1, '16-5': 3, '21-4': 1, '8-5': 1, '21-6': 1, '10-4': 1, '10-5': 2, '10-6': 5, '21-3': 3}",checkin,LVgkwBHhJDWO8-BZC2l1FQ
"{'9-3': 2, '13-2': 1, '7-3': 1, '13-3': 2, '11-4': 1, '13-0': 1, '11-3': 9, '11-2': 1, '10-3': 2, '8-0': 1, '12-3': 6, '14-2': 1, '14-3': 1}",checkin,t2hatIZNbWgcnp9ZanSk8w
"{'17-0': 4, '11-3': 3, '11-2': 2, '14-5': 1, '15-4': 2, '21-0': 1, '13-0': 5, '11-0': 2, '22-5': 1, '15-1': 1, '15-0': 1, '15-3': 2, '15-2': 1, '15-5': 1, '16-0': 5, '15-6': 4, '18-0': 10, '18-1': 7, '18-2': 12, '17-4': 15, '18-4': 22, '18-5': 19, '18-6': 4, '14-4': 1, '17-3': 5, '14-6': 6, '14-0': 1, '14-1': 2, '14-2': 2, '14-3': 4, '22-4': 1, '21-6': 1, '17-1': 5, '19-5': 11, '19-4': 9, '19-6': 6, '19-1': 9, '19-0': 7, '19-3': 11, '19-2': 7, '11-5': 4, '11-4': 7, '13-1': 5, '11-6': 8, '11-1': 9, '13-6': 8, '13-5': 6, '13-4': 3, '12-6': 8, '12-4': 11, '12-5': 11, '12-2': 2, '12-3': 2, '12-0': 3, '12-1': 5, '13-3': 1, '18-3': 6, '13-2': 5, '20-1': 3, '20-0': 2, '20-3': 6, '20-2': 3, '20-5': 7, '20-4': 6, '20-6': 2, '16-2': 4, '17-6': 8, '17-5': 6, '16-1': 2, '16-6': 5, '17-2': 8, '16-4': 7, '16-5': 6, '10-0': 3, '21-5': 1, '10-2': 2, '10-3': 1, '10-4': 3, '10-5': 1, '10-6': 4, '21-3': 1}",checkin,jVgtPnzXvZQOCCIUPEBktA
"{'13-6': 4, '17-0': 1, '20-2': 1, '13-5': 2, '13-4': 2, '14-5': 2, '9-3': 1, '16-3': 1, '15-1': 2, '13-2': 1, '15-5': 1, '15-4': 2, '15-6': 3, '18-0': 2, '18-1': 2, '18-2': 2, '18-3': 1, '18-4': 1, '18-5': 2, '18-6': 3, '17-3': 5, '14-6': 3, '14-0': 1, '14-1': 1, '16-4': 2, '15-0': 1, '19-5': 2, '19-6': 4, '19-0': 2, '19-3': 1, '19-2': 1, '13-3': 4, '11-4': 5, '13-0': 1, '11-1': 5, '11-0': 4, '11-3': 5, '11-2': 5, '12-6': 5, '12-4': 9, '12-5': 3, '12-2': 6, '12-3': 6, '12-0': 6, '12-1': 7, '11-5': 5, '11-6': 2, '10-0': 2, '9-6': 1, '20-0': 1, '20-3': 2, '21-3': 1, '20-5': 2, '20-4': 1, '20-6': 1, '17-6': 3, '16-0': 2, '17-4': 1, '16-6': 4, '17-2': 6, '17-1': 3, '16-5': 4, '8-4': 1, '10-1': 5, '10-2': 3, '10-3': 6, '10-4': 7, '10-5': 3, '10-6': 6, '8-3': 1}",checkin,xHe6WBPFINEHUIeq_5yEHQ
"{'13-5': 5, '11-2': 2, '22-6': 1, '15-3': 1, '15-2': 2, '15-5': 1, '15-4': 1, '15-6': 1, '18-0': 3, '18-1': 3, '18-2': 1, '18-3': 1, '18-6': 2, '14-4': 2, '14-6': 1, '14-0': 1, '14-1': 1, '0-4': 1, '21-6': 1, '19-4': 2, '17-0': 1, '19-0': 2, '19-3': 1, '13-3': 7, '11-4': 7, '13-1': 2, '13-0': 1, '11-1': 4, '11-0': 4, '11-3': 6, '13-4': 4, '12-6': 2, '12-4': 8, '12-5': 3, '12-2': 3, '12-3': 6, '12-0': 7, '12-1': 4, '9-1': 1, '11-5': 3, '11-6': 1, '9-5': 1, '13-2': 2, '20-0': 2, '20-6': 1, '16-3': 1, '16-0': 2, '17-4': 1, '16-6': 2, '17-2': 2, '17-1': 1, '16-5': 2, '10-0': 1, '10-1': 3, '10-2': 1, '8-3': 1}",checkin,MItBw-JgGp-1IlpRxzjXWA
"{'22-6': 8, '22-5': 10, '22-4': 7, '22-3': 9, '22-2': 6, '22-1': 2, '22-0': 6, '19-5': 17, '19-4': 8, '19-6': 9, '19-1': 6, '19-0': 5, '19-3': 4, '19-2': 11, '11-5': 5, '11-4': 2, '11-6': 7, '11-1': 1, '11-0': 5, '11-3': 1, '11-2': 3, '12-6': 5, '12-4': 3, '12-5': 3, '12-2': 4, '12-0': 2, '12-1': 2, '16-2': 1, '16-3': 4, '16-0': 1, '16-1': 3, '16-6': 4, '16-4': 10, '16-5': 6, '21-4': 10, '21-5': 20, '21-6': 4, '21-0': 8, '21-1': 9, '21-2': 16, '21-3': 5, '15-1': 3, '15-0': 8, '15-3': 3, '15-5': 14, '15-4': 2, '15-6': 13, '18-0': 5, '18-1': 7, '18-2': 6, '18-3': 11, '18-4': 7, '18-5': 17, '18-6': 10, '23-2': 1, '23-3': 1, '23-1': 1, '23-4': 3, '0-4': 1, '0-5': 1, '0-6': 3, '0-1': 2, '0-2': 2, '0-3': 1, '13-3': 2, '13-2': 2, '13-1': 1, '13-0': 2, '13-6': 3, '13-5': 11, '13-4': 5, '9-2': 1, '9-6': 1, '20-0': 3, '20-3': 2, '20-2': 2, '20-5': 1, '20-4': 4, '20-6': 3, '17-6': 5, '17-5': 1, '17-4': 6, '17-3': 8, '17-2': 6, '17-1': 1, '17-0': 2, '10-1': 1, '10-3': 4, '10-4': 3, '10-5': 3, '10-6': 2, '14-4': 4, '14-5': 6, '14-6': 6, '14-0': 4, '14-1': 3, '14-2': 6, '14-3': 2, '3-4': 1}",checkin,4pUCP0aJRcWnrBxEZXZ1Qw
"{'22-6': 2, '22-5': 4, '22-4': 1, '22-3': 1, '22-2': 1, '22-1': 2, '4-0': 1, '19-5': 19, '19-4': 11, '19-6': 12, '19-1': 6, '19-0': 10, '19-3': 9, '19-2': 9, '11-5': 27, '11-4': 5, '11-6': 26, '11-1': 7, '11-0': 14, '11-3': 6, '11-2': 7, '12-6': 30, '12-4': 9, '12-5': 16, '12-2': 7, '12-3': 6, '12-0': 11, '12-1': 6, '16-2': 4, '16-3': 3, '16-0': 2, '16-6': 2, '16-4': 2, '16-5': 12, '21-4': 11, '21-5': 10, '21-6': 7, '21-0': 8, '21-1': 2, '21-2': 7, '21-3': 1, '7-0': 2, '7-6': 1, '15-0': 3, '15-2': 2, '15-5': 3, '15-4': 2, '15-6': 5, '18-0': 9, '18-1': 12, '18-2': 7, '18-3': 5, '18-4': 10, '18-5': 7, '18-6': 12, '6-2': 1, '8-4': 6, '8-5': 5, '8-6': 1, '8-0': 2, '8-1': 2, '8-2': 3, '20-1': 7, '23-1': 2, '23-4': 1, '2-5': 1, '13-3': 8, '13-2': 4, '13-1': 9, '13-0': 6, '13-6': 27, '13-5': 22, '13-4': 10, '7-1': 1, '9-1': 6, '9-0': 9, '9-3': 4, '9-2': 8, '9-5': 15, '9-4': 7, '9-6': 6, '7-3': 2, '20-0': 5, '20-3': 5, '20-2': 14, '20-5': 19, '20-4': 9, '7-5': 2, '20-6': 5, '17-6': 12, '17-5': 11, '17-4': 6, '17-3': 3, '17-2': 3, '17-1': 7, '17-0': 6, '10-0': 12, '10-1': 4, '10-2': 8, '10-3': 9, '10-4': 8, '10-5': 21, '10-6': 20, '14-4': 6, '14-5': 6, '14-6': 8, '14-0': 2, '14-1': 6, '14-2': 6, '14-3': 4}",checkin,Gn7bMxhZgY0bivsthvJWJQ
"{'16-3': 1, '15-0': 1, '15-5': 1, '18-0': 1, '18-2': 1, '18-3': 1, '14-4': 1, '14-6': 3, '14-1': 1, '14-3': 1, '19-6': 1, '16-4': 4, '19-5': 2, '19-4': 1, '17-0': 2, '19-1': 1, '19-0': 1, '13-3': 1, '13-1': 1, '11-6': 1, '11-1': 1, '13-6': 2, '12-3': 2, '12-1': 1, '9-3': 2, '9-2': 1, '9-6': 3, '20-1': 1, '20-3': 1, '17-6': 2, '16-0': 3, '17-4': 3, '17-3': 2, '17-2': 4, '17-1': 1, '16-5': 1, '10-2': 2, '10-4': 1, '11-0': 1}",checkin,3R8nQmWqFcHXGZPBlEzyTg
"{'9-1': 1, '9-3': 1, '8-4': 1, '11-4': 1, '10-0': 1, '12-6': 1, '12-4': 1, '12-0': 1, '12-1': 1}",checkin,Qhqr3U9N_y0gK77bAxYPtA
"{'7-4': 1, '15-1': 1, '15-0': 2, '15-3': 1, '15-5': 1, '15-4': 1, '18-0': 1, '23-3': 1, '18-6': 1, '22-0': 1, '14-5': 1, '14-6': 2, '14-2': 1, '14-3': 2, '0-5': 1, '23-4': 1, '9-0': 1, '19-1': 2, '19-0': 1, '19-2': 1, '11-5': 2, '13-0': 1, '11-0': 1, '11-3': 1, '21-5': 1, '12-5': 1, '6-3': 1, '12-1': 1, '9-1': 1, '5-4': 1, '9-2': 1, '9-5': 1, '7-3': 1, '7-2': 3, '20-2': 1, '8-1': 2, '16-2': 1, '16-3': 1, '16-6': 1, '17-2': 2, '16-4': 1, '20-0': 1, '8-4': 1, '8-5': 3, '10-2': 1, '8-3': 1, '8-0': 2, '10-5': 1, '10-6': 1, '21-3': 1}",checkin,CLHfRm6biuH-l6r86qMLJw
"{'13-6': 6, '11-3': 3, '13-0': 6, '15-6': 1, '12-4': 4, '16-3': 3, '15-0': 5, '15-3': 4, '15-2': 3, '15-5': 2, '12-3': 4, '18-0': 4, '18-2': 3, '18-3': 5, '18-4': 2, '12-0': 3, '18-6': 5, '22-0': 1, '14-4': 3, '14-5': 1, '14-6': 7, '12-1': 3, '14-0': 1, '14-1': 1, '14-2': 2, '18-5': 1, '22-1': 1, '19-5': 4, '19-4': 7, '19-6': 3, '19-1': 2, '19-0': 1, '19-3': 2, '19-2': 2, '11-5': 2, '11-4': 1, '13-1': 4, '11-6': 3, '11-1': 1, '11-0': 2, '13-5': 2, '13-4': 6, '12-6': 6, '6-4': 1, '12-5': 5, '12-2': 8, '6-3': 1, '6-0': 1, '6-1': 1, '13-3': 1, '13-2': 2, '20-1': 2, '20-0': 3, '17-4': 1, '20-2': 2, '20-5': 6, '20-4': 3, '20-6': 5, '17-6': 6, '17-5': 2, '16-1': 2, '16-6': 1, '17-1': 1, '16-5': 4, '21-5': 2, '21-6': 1, '21-1': 5, '10-6': 1, '21-3': 2}",checkin,0FfB4c7KABDCFITS4rPY_Q
"{'9-5': 1, '11-0': 1, '17-1': 1, '17-0': 2, '12-5': 1, '12-3': 1}",checkin,OwdsyLWc_uPts_V2mQRD4w
"{'16-6': 1, '18-4': 1, '16-3': 1, '15-0': 1, '15-5': 2, '16-2': 1, '18-1': 1, '17-4': 1, '17-3': 1, '10-1': 1, '12-3': 1}",checkin,dlV-0aYlFIUrkZzuxMObjw
"{'19-5': 1, '20-0': 1, '20-3': 1, '17-5': 1, '18-6': 1, '14-3': 1}",checkin,NigPSYUkjJ_JPzaDlApF_A
"{'4-0': 1, '4-2': 1, '4-3': 1, '5-1': 3, '5-0': 2, '5-3': 1, '4-4': 1, '6-2': 1, '6-1': 1}",checkin,7XLgEnFotKMY8rqORrmrfA
